,x
37780_at,0.063596309
37781_at,0.153581534
37782_at,0.113476116
37783_at,0.176190397
37784_at,0.12127224
37785_at,-0.020403094
37786_at,0.250456419
37787_at,0.254620846
37788_at,-0.399236012
37789_at,0.043294539
37790_at,0.077085743
37791_at,0.00465438
37792_s_at,-0.032056377
37793_r_at,0.071767421
37794_at,-0.13821569
37795_at,-0.0127314
37796_at,0.054936179
37797_at,-0.216044522
37798_at,0.096569412
37799_at,-1.08278714
378_s_at,0.156509932
37800_r_at,-0.048148127
37801_at,0.194115105
37802_r_at,-0.212103417
37803_at,0.046708256
37804_at,-0.270391687
37805_at,0.172860773
37806_at,-0.23725457
37807_at,0.10686632
37808_at,-0.524003631
37809_at,-0.024832402
37810_at,0.30676146
37811_at,-0.094555944
37812_at,0.009896423
37813_at,0.01941634
37814_g_at,0.198527974
37815_at,0.051114801
37816_at,-0.636687866
37817_at,-0.082369193
37818_at,-0.130993567
37819_at,-0.066379307
37820_at,0.071665552
37821_at,-0.164685551
37822_at,-0.021161766
37823_at,0.104174382
37824_at,-0.124703124
37825_at,0.307983902
37826_at,0.144039736
37827_r_at,-0.528124289
37828_at,0.189467007
37829_at,-0.059756614
37830_at,-0.064605771
37831_at,-0.13743377
37832_at,0.134204079
37833_at,-0.319088123
37834_at,-0.013964335
37835_at,0.035736022
37836_at,-0.143106619
37837_at,-0.189599151
37838_at,0.348054944
37839_at,0.051024684
37840_at,0.355050642
37841_at,-0.426540721
37842_at,-0.779217768
37843_i_at,-0.004010834
37844_at,0.26156094
37845_at,0.310874488
37846_at,0.104903477
37847_at,0.138936368
37848_at,-0.065913743
37849_at,-0.217899698
37850_at,0.140267092
37851_at,0.041136097
37852_at,0.211908563
37853_at,-0.047207378
37854_at,0.219808637
37855_at,0.08056467
37856_at,0.313734458
37857_at,0.200584511
37858_at,0.139368271
37859_r_at,0.118102196
37860_at,-0.191574665
37861_at,-0.103348892
37862_at,0.164395171
37863_at,0.05690455
37864_s_at,-0.263728202
37865_at,0.20376495
37866_at,0.142714765
37867_at,0.10687503
37868_s_at,0.247641664
37869_at,-0.160949711
37870_at,0.19298357
37871_at,0.109958818
37872_at,0.097578743
37873_g_at,0.20221381
37874_at,-0.434984015
37875_at,0.083984577
37876_at,-0.528189353
37877_at,0.011375716
37878_at,0.1107588
37879_r_at,0.085845779
37880_at,-0.029338409
37881_at,0.186619806
37882_at,-0.095961584
37883_i_at,-0.147758567
37884_f_at,-0.252715956
37885_at,0.010057016
37886_at,-0.046554283
37887_at,0.171844692
37888_at,-0.089833471
37889_at,0.079680025
37890_at,-0.2519815
37891_at,-0.024275781
37892_at,0.170857427
37893_at,0.31105412
37894_at,0.332023024
37895_at,-0.061498103
37896_at,0.232768355
37897_s_at,-0.160346242
37898_r_at,0.089293768
37899_at,0.365013033
379_at,0.514633382
37900_at,-0.138145849
37901_at,0.021535811
37902_at,0.336698704
37903_at,0.016025337
37904_s_at,-0.0863764
37905_r_at,0.021361485
37906_at,-0.147007438
37907_at,-1.452058896
37908_at,-1.374665123
37909_at,0.224902845
37910_at,0.216050518
37911_at,-0.060723923
37912_at,0.253658765
37913_at,-0.245972704
37914_at,-0.151619955
37915_at,-0.069207376
37916_at,0.088590939
37917_at,0.025613026
37918_at,-0.147382453
37919_at,0.116214355
37920_at,0.472909651
37921_at,-1.573226312
37922_at,-0.02985587
37923_at,-0.112702691
37924_g_at,-0.308793694
37925_r_at,-0.053594897
37926_at,-0.144805885
37927_at,0.329448473
37928_at,0.115683933
37929_at,-0.612198689
37930_at,0.22549133
37931_at,-0.325931148
37932_at,-0.197585118
37933_at,-0.160744581
37934_at,-0.033509707
37935_at,0.112797433
37936_at,0.035243949
37937_at,0.221468697
37938_at,0.448026645
37939_at,-0.018294492
37940_f_at,0.356038716
37941_at,0.170570275
37942_at,0.137934844
37943_at,-0.084510605
37944_at,-0.162951822
37945_at,0.220481501
37946_at,-0.078406425
37947_at,-0.10644162
37948_at,0.009479933
37949_at,0.572141754
37950_at,0.041637826
37951_at,0.026251014
37952_at,0.055058935
37953_s_at,0.118180451
37954_at,-0.001223855
37955_at,0.106269729
37956_at,-0.087285337
37957_at,-0.006396561
37958_at,-0.944442829
37959_at,0.107305632
37960_at,0.727307122
37961_at,-0.339665154
37962_r_at,-0.167697257
37963_at,0.075898719
37964_at,0.056016499
37965_at,-0.131108332
37966_at,0.093473109
37967_at,-0.029670069
37968_at,0.053265251
37969_at,-0.113483576
37970_at,-0.108820011
37971_at,0.247210884
37972_at,0.087527284
37973_at,0.005591507
37974_at,0.238672908
37975_at,-0.28239724
37976_at,0.011573419
37977_at,0.155569414
37978_at,-0.103681503
37979_at,-0.319689773
37980_at,0.371810284
37981_at,-0.038784008
37982_at,0.623040199
37983_at,0.07109146
37984_s_at,0.020855703
37985_at,0.004193246
37986_at,0.209092086
37987_at,0.006869312
37988_at,0.141952373
37989_at,0.2637355
37990_at,0.293056202
37991_at,-0.074932554
37992_s_at,0.299608021
37993_at,0.018692471
37994_at,-0.499417599
37995_s_at,-0.125319367
37996_s_at,-0.087218247
37997_r_at,0.17799357
37998_at,0.026632681
37999_at,0.052244643
380_at,0.133516849
38000_at,-0.092888416
38001_at,-0.024211604
38002_s_at,0.018552544
38003_s_at,0.255385051
38004_at,-0.541409003
38005_at,-0.064877899
38006_at,-0.105951618
38007_at,0.054234896
38008_at,0.071019666
38009_at,0.204626793
38010_at,-0.597249693
38011_at,0.146057376
38012_at,0.1624976
38013_at,-0.76886278
38014_at,-0.318466265
38015_at,0.069631997
38016_at,0.218538206
38017_at,-0.002778111
38018_g_at,0.190777405
38019_at,-0.622854194
38020_at,-0.04815439
38021_at,-0.528133457
38022_s_at,-0.48267243
38023_at,0.236715766
38024_at,0.178752761
38025_r_at,0.203948957
38026_at,-0.224789478
38027_at,0.071588785
38028_at,-0.00102319
38029_at,0.00645618
38030_at,0.285192528
38031_at,0.11604495
38032_at,-0.233107621
38033_at,-2.10619389
38034_at,-0.230803906
38035_at,-0.219193211
38036_at,0.23393624
38037_at,-0.053386111
38038_at,-2.169189284
38039_at,0.028818938
38040_at,-0.033238155
38041_at,-0.180305831
38042_at,-0.430528128
38043_at,0.262633777
38044_at,0.164460188
38045_at,-0.051414094
38046_at,0.212492887
38047_at,-0.76791654
38048_at,-0.042389391
38049_g_at,-0.505406844
38050_at,0.060919604
38051_at,-0.738584532
38052_at,0.047867655
38053_s_at,-0.11731273
38054_at,0.350784799
38055_at,0.351883612
38056_at,-0.117664586
38057_at,-0.02289701
38058_at,0.103014704
38059_g_at,0.369817667
38060_at,0.545190541
38061_at,0.123277288
38062_at,0.063064825
38063_at,-0.154671697
38064_at,-0.635166487
38065_at,0.167894053
38066_at,-0.847590983
38067_at,0.388213592
38068_at,0.40547213
38069_at,0.046244545
38070_at,0.251995367
38071_at,0.571317578
38072_at,0.202036485
38073_at,0.136102394
38074_at,-0.013047138
38075_at,-0.071803835
38076_at,0.316840891
38077_at,-1.77527933
38078_at,-0.498337403
38079_at,-2.022895525
38080_at,0.214064809
38081_at,-0.422754312
38082_at,0.291241637
38083_at,0.098528448
38084_at,-0.088744998
38085_at,0.035305142
38086_at,-0.490759692
38087_s_at,-0.997615987
38088_r_at,-0.112644275
38089_at,-0.063642007
38090_at,0.27216205
38091_at,-0.022670319
38092_at,0.006580734
38093_at,0.005117351
38094_at,0.110367309
38095_i_at,-0.061793341
38096_f_at,-0.259538136
38097_at,0.122290523
38098_at,0.148299022
38099_r_at,-0.582791788
381_s_at,0.031891432
38100_at,-0.118372381
38101_at,-0.266368059
38102_at,0.198793516
38103_at,-0.071189708
38104_at,0.211285694
38105_at,0.177777984
38106_at,0.291041141
38107_at,-0.056516091
38108_at,0.434368019
38109_at,0.070312803
38110_at,-0.454191937
38111_at,-1.892148708
38112_g_at,-1.394199041
38113_at,-0.066883077
38114_at,-0.10674656
38115_at,0.075454118
38116_at,0.380588828
38117_at,0.132778463
38118_at,-0.542007076
38119_at,0.715465633
38120_at,-0.473089054
38121_at,0.238011276
38122_at,-0.486954324
38123_at,0.305983366
38124_at,0.066257651
38125_at,-2.157493949
38126_at,-0.461921671
38127_at,-0.775252298
38128_at,0.113074807
38129_at,0.004551878
38130_s_at,-0.239667438
38131_at,-0.07983389
38132_at,0.005376059
38133_at,0.141760191
38134_at,0.03433705
38135_at,0.051463126
38136_at,0.464685263
38137_at,-0.019211974
38138_at,-0.532929754
38139_at,0.590988248
38140_at,0.155138656
38141_at,0.358688115
38142_at,0.126259005
38143_at,0.174808795
38144_at,0.086565112
38145_at,0.02369625
38146_at,0.052627323
38147_at,-0.755575078
38148_at,0.127212942
38149_at,0.003244689
38150_at,-0.465755516
38151_at,0.052489686
38152_at,-0.405917487
38153_at,0.003783126
38154_at,-0.038586888
38155_at,0.752366031
38156_at,-0.29396169
38157_at,0.153714937
38158_at,0.008018548
38159_at,0.020332362
38160_at,-0.130277189
38161_at,0.130819786
38162_at,-0.018605642
38163_at,-0.132809591
38164_at,0.005432473
38165_s_at,0.074861409
38166_r_at,0.075909227
38167_at,-0.281124008
38168_at,-0.146443379
38169_s_at,0.043035141
38170_at,-0.069220918
38171_at,-0.007789647
38172_at,-0.04819798
38173_at,0.19662003
38174_at,0.068574272
38175_at,0.486990505
38176_at,-0.29810881
38177_at,0.001777417
38178_at,-0.13148739
38179_at,0.230701255
38180_f_at,0.050656504
38181_at,0.145399886
38182_at,0.069834698
38183_at,-0.239943136
38184_at,0.157411362
38185_at,0.186271482
38186_g_at,0.116938179
38187_at,0.107422198
38188_s_at,0.530351566
38189_s_at,0.003673122
38190_r_at,0.067104071
38191_at,0.118048386
38192_at,-0.173043882
38193_at,0.133243938
38194_s_at,-0.805896975
38195_at,0.284007246
38196_at,0.180628623
38197_at,0.757864596
38198_at,-0.074392448
38199_at,0.156333972
382_at,-0.022117232
38200_at,-0.187786886
38201_at,0.310837066
38202_at,0.149146142
38203_at,0.147364142
38204_at,0.065458935
38205_at,0.034083937
38206_at,0.103406859
38207_at,-0.96718614
38208_at,0.03028078
38209_at,0.268513196
38210_at,0.491025919
38211_at,-0.3371707
38212_at,-0.038621308
38213_at,0.820918487
38214_at,0.065041013
38215_at,0.173264093
38216_at,0.023902648
38217_at,0.039680993
38218_at,-0.088410567
38219_at,-0.183722224
38220_at,-1.03392477
38221_at,-0.038194236
38222_at,0.091233707
38223_at,-0.693014195
38224_at,-0.10319238
38225_at,1.416322238
38226_at,0.210496105
38227_at,-0.162885356
38228_g_at,-0.078984644
38229_at,0.058128591
38230_at,-0.070086721
38231_f_at,0.264062144
38232_f_at,0.301660882
38233_at,-0.503739628
38234_at,0.119030788
38235_at,0.13580872
38236_at,0.165265337
38237_at,-0.026668687
38238_at,0.111659569
38239_at,0.127983174
38240_at,0.18166258
38241_at,-0.818430077
38242_at,-0.116349406
38243_at,0.015435709
38244_at,0.283102702
38245_i_at,0.16847259
38246_r_at,-0.077753745
38247_at,-0.323327655
38248_at,-0.115028391
38249_at,0.236619602
38250_at,0.091398328
38251_at,0.119228196
38252_s_at,0.307793954
38253_at,0.27352801
38254_at,-0.643133204
38255_at,0.076676605
38256_s_at,0.156756679
38257_at,0.215873297
38258_at,0.150883325
38259_at,0.199037879
38260_at,0.265629506
38261_at,-0.434494589
38262_at,0.379275793
38263_at,0.042959734
38264_at,0.258163727
38265_at,0.125482566
38266_at,0.046322007
38267_at,0.078690984
38268_at,-0.051820793
38269_at,0.225455117
38270_at,0.282629134
38271_at,-0.250387591
38272_at,0.138883664
38273_at,0.062714078
38274_at,-0.016271385
38275_at,0.391650188
38276_at,0.324279364
38277_at,-0.03370008
38278_at,-0.271909275
38279_at,-0.185535266
38280_s_at,0.18572338
38281_at,-0.237916057
38282_at,-0.347876066
38283_at,0.161296324
38284_at,0.090131938
38285_at,0.160478283
38286_at,-0.367261113
38287_at,-0.239575322
38288_at,-0.283778283
38289_r_at,-0.049615642
38290_at,0.32582087
38291_at,0.039224107
38292_at,-0.035502084
38293_s_at,0.034865962
38294_at,-0.092227655
38295_at,0.024160965
38296_at,-0.028084768
38297_at,-0.114809846
38298_at,-0.015511899
38299_at,-0.152825083
38300_at,0.036134289
38301_at,0.078463696
38302_at,0.078231987
38303_at,0.120044895
38304_r_at,0.04030471
38305_at,0.037726131
38306_at,-0.097692555
38307_at,0.126697442
38308_g_at,-0.052492346
38309_r_at,0.19528605
38310_at,-0.346196181
38311_at,-0.12217903
38312_at,-0.275189545
38313_at,-0.484789055
38314_at,-0.10478525
38315_at,0.362569238
38316_at,0.088369599
38317_at,-0.487717008
38318_at,-0.210372463
38319_at,-0.361091215
38320_s_at,-0.006977123
38321_r_at,0.191473854
38322_at,0.35126593
38323_at,-0.744979751
38324_at,0.179979176
38325_at,0.497241477
38326_at,0.493371253
38327_at,-1.544230225
38328_at,0.340446524
38329_at,0.187775097
38330_at,0.179945885
38331_at,0.171476511
38332_at,0.158137857
38333_at,0.162593805
38334_g_at,0.012109294
38335_at,0.352292435
38336_at,-0.280237283
38337_at,0.509968023
38338_at,-0.324363063
38339_at,0.043243091
38340_at,-0.041776691
38341_at,-0.084232839
38342_at,-0.293932975
38343_at,-0.063252042
38344_at,-0.127015914
38345_at,0.023017398
38346_at,0.484053142
38347_at,0.269155532
38348_at,-0.222040366
38349_at,0.078768561
38350_f_at,0.144654823
38351_at,0.011587319
38352_at,0.809522656
38353_at,-0.20773657
38354_at,-0.269626499
38355_at,-1.732167863
38356_at,-0.89489344
38357_at,-0.093902277
38358_at,0.335646565
38359_at,0.05966674
38360_at,0.228180112
38361_g_at,0.281037035
38362_at,-0.035077849
38363_at,0.389776306
38364_at,-0.278066091
38365_at,0.174911645
38366_g_at,0.088847353
38367_s_at,-0.578698261
38368_at,0.394402983
38369_at,0.079860016
38370_at,-0.875166592
38371_at,0.348837397
38372_at,0.386234859
38373_g_at,0.284591752
38374_at,-0.754295736
38375_at,0.380068441
38376_at,-0.220049495
38377_at,-0.081583231
38378_at,0.261261508
38379_at,-2.231199265
38380_at,0.293950788
38381_at,0.251432457
38382_at,0.072398861
38383_at,-0.202549359
38384_at,0.212641295
38385_at,-0.727913952
38386_r_at,0.261201418
38387_at,0.155377509
38388_at,-0.050783797
38389_at,-0.067534171
38390_at,0.062571692
38391_at,-0.016982617
38392_at,-0.059612861
38393_at,-0.052872627
38394_at,-0.094992025
38395_at,0.199805819
38396_at,0.202735775
38397_at,-0.130236878
38398_at,0.085318052
38399_at,-0.014474565
384_at,0.278856297
38400_at,0.202056517
38401_s_at,-0.054988988
38402_at,-0.102473548
38403_at,-0.61872914
38404_at,0.261353295
38405_at,-0.6791316
38406_f_at,0.070879747
38407_r_at,0.16117704
38408_at,-1.003607585
38409_at,-0.439869749
38410_at,-0.31689891
38411_at,-0.964555164
38412_at,-0.112076308
38413_at,-0.183297325
38414_at,-0.047125626
38415_at,0.389756953
38416_at,0.276884337
38417_at,-0.047164705
38418_at,-1.416067784
38419_at,-0.020967312
38420_at,-0.551041839
38421_at,-0.045315321
38422_s_at,-0.384836883
38423_at,-0.081414943
38424_at,0.401815542
38425_at,0.019993476
38426_at,0.209404828
38427_at,-1.037088337
38428_at,-0.660095565
38429_at,-0.078721041
38430_at,0.113309675
38431_at,0.119759036
38432_at,0.191287365
38433_at,-1.38892037
38434_at,0.013591334
38435_at,0.033839802
38436_at,0.103341288
38437_at,-0.066014512
38438_at,-0.219070438
38439_at,-0.346421475
38440_s_at,-0.103210349
38441_s_at,-0.171154452
38442_at,-0.182367545
38443_at,0.075775952
38444_at,0.004405256
38445_at,-0.085354253
38446_at,0.369721076
38447_at,0.024296543
38448_at,-0.009727684
38449_at,-0.023725161
38450_at,0.52300245
38451_at,0.553086814
38452_at,0.389906175
38453_at,0.721751454
38454_g_at,0.758909008
38455_at,-0.135436267
38456_s_at,-0.129511883
38457_at,-0.075863622
38458_at,-0.251692577
38459_g_at,-0.323413931
38460_at,0.065135044
38461_at,0.38761498
38462_at,0.832086887
38463_s_at,0.073432218
38464_at,-0.129316514
38465_at,-1.823199791
38466_at,-0.126468592
38467_at,0.267693805
38468_at,0.080666195
38469_at,-0.565456346
38470_i_at,-1.583233332
38471_r_at,-0.423199767
38472_at,-0.330599563
38473_at,0.398716127
38474_at,0.774400194
38475_at,0.313369152
38476_at,-0.053452461
38477_at,-0.050812536
38478_at,0.078240428
38479_at,0.40664929
38480_s_at,-0.027584947
38481_at,-0.09483321
38482_at,-0.167645565
38483_at,-0.177363398
38484_at,-0.083119981
38485_at,0.417352954
38486_at,0.070274297
38487_at,0.105343856
38488_s_at,-0.337413419
38489_at,0.175137585
38490_r_at,0.011056375
38491_at,0.027711843
38492_at,0.460634837
38493_at,0.118117981
38494_at,0.035380491
38495_s_at,0.053687864
38496_at,0.146781605
38497_at,-0.021150003
38498_at,-0.035259105
38499_s_at,0.531540115
385_at,0.142586679
38500_at,-0.492267232
38501_s_at,0.438863589
38502_at,0.409456222
38503_at,-0.110888857
38504_at,-0.045900129
38505_at,0.043426514
38506_at,0.064813365
38507_at,0.004415087
38508_s_at,0.26388491
38509_at,0.082788112
38510_at,-0.06498484
38511_at,-0.239227418
38512_r_at,-0.182170334
38513_at,0.125676826
38514_at,-0.000149177
38515_at,-0.252873969
38516_at,-0.108411688
38517_at,-0.089080042
38518_at,0.07695151
38519_at,-0.008683152
38520_r_at,-0.082854248
38521_at,-0.080752397
38522_s_at,-0.088917898
38523_f_at,0.101418481
38524_at,-0.200804586
38525_at,-0.087789113
38526_at,-0.154990887
38527_at,-0.129138759
38528_at,-0.008310783
38529_at,0.102507568
38530_at,0.113549885
38531_at,0.16563781
38532_at,0.333047069
38533_s_at,0.201088031
38534_at,0.080345708
38535_at,-0.053356573
38536_at,0.478480137
38537_at,-0.145571781
38538_at,0.05492046
38539_at,-0.007608389
38540_at,0.049913836
38541_at,0.131405274
38542_at,0.14439763
38543_at,-0.032806716
38544_at,-0.134376016
38545_at,-0.386543835
38546_at,-0.148673538
38547_at,0.005852429
38548_at,0.072363035
38549_at,-0.115635023
38550_at,0.032276199
38551_at,-0.835635264
38552_f_at,0.211429624
38553_r_at,0.407235201
38554_at,0.180913557
38555_at,0.073518045
38556_at,0.07433172
38557_at,0.635666205
38558_at,-0.029054242
38559_at,0.088170008
38560_at,0.098393644
38561_at,0.124261306
38562_g_at,0.278730703
38563_at,0.310289123
38564_at,0.350557037
38565_at,0.184828739
38566_at,0.032716741
38567_at,-0.249640752
38568_at,-0.102482932
38569_at,-0.018253531
